SA22023_V1_00_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_educational_institution_address,SA22023_V1_00_NAME_educational_institution_address,SA22023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,2023_Total_stated
307900,Blenheim Central,Blenheim Central,307501,Springlands,Springlands,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,24
307900,Blenheim Central,Blenheim Central,307801,Whitney West,Whitney West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
307900,Blenheim Central,Blenheim Central,307900,Blenheim Central,Blenheim Central,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,33,-999,6,-999,-999,-999,-999,-999,-999,-999,48
307900,Blenheim Central,Blenheim Central,308100,Whitney East,Whitney East,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,6,-999,9,-999,-999,-999,-999,-999,21
310101,Cobden,Cobden,310600,Karoro,Karoro,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
307900,Blenheim Central,Blenheim Central,308200,Redwoodtown West,Redwoodtown West,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
307900,Blenheim Central,Blenheim Central,308500,Riverlands,Riverlands,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,33
308000,Riversdale-Islington,Riversdale-Islington,304700,Nelson Central-Trafalgar,Nelson Central-Trafalgar,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
308000,Riversdale-Islington,Riversdale-Islington,307400,Spring Creek-Grovetown,Spring Creek-Grovetown,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
308000,Riversdale-Islington,Riversdale-Islington,307501,Springlands,Springlands,-999,-999,42,9,9,-999,-999,-999,-999,-999,63,-999,-999,48,6,15,-999,-999,-999,-999,-999,72
308000,Riversdale-Islington,Riversdale-Islington,307700,Mayfield,Mayfield,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21
308000,Riversdale-Islington,Riversdale-Islington,307801,Whitney West,Whitney West,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21
308000,Riversdale-Islington,Riversdale-Islington,307900,Blenheim Central,Blenheim Central,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,33
308000,Riversdale-Islington,Riversdale-Islington,308000,Riversdale-Islington,Riversdale-Islington,36,9,6,-999,9,-999,-999,-999,-999,-999,60,39,9,15,-999,9,-999,-999,-999,-999,-999,78
308000,Riversdale-Islington,Riversdale-Islington,308100,Whitney East,Whitney East,-999,6,24,15,9,-999,-999,-999,-999,-999,54,-999,-999,33,9,15,-999,-999,-999,-999,-999,60
308000,Riversdale-Islington,Riversdale-Islington,308200,Redwoodtown West,Redwoodtown West,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
308000,Riversdale-Islington,Riversdale-Islington,308500,Riverlands,Riverlands,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
308000,Riversdale-Islington,Riversdale-Islington,308600,Witherlea East,Witherlea East,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
308100,Whitney East,Whitney East,307501,Springlands,Springlands,-999,-999,42,21,9,-999,-999,-999,-999,-999,75,-999,-999,36,15,15,-999,-999,-999,-999,-999,72
308100,Whitney East,Whitney East,307801,Whitney West,Whitney West,-999,-999,18,-999,12,-999,-999,-999,-999,-999,39,-999,-999,39,15,12,-999,-999,-999,-999,-999,69
308100,Whitney East,Whitney East,307802,Burleigh,Burleigh,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
308100,Whitney East,Whitney East,307900,Blenheim Central,Blenheim Central,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
308100,Whitney East,Whitney East,308000,Riversdale-Islington,Riversdale-Islington,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
308100,Whitney East,Whitney East,308100,Whitney East,Whitney East,42,-999,9,9,36,-999,-999,-999,-999,-999,99,60,-999,15,6,42,-999,-999,-999,-999,-999,129
308100,Whitney East,Whitney East,308200,Redwoodtown West,Redwoodtown West,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,12
308100,Whitney East,Whitney East,308500,Riverlands,Riverlands,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18
308100,Whitney East,Whitney East,308600,Witherlea East,Witherlea East,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
308200,Redwoodtown West,Redwoodtown West,307100,Renwick,Renwick,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
308200,Redwoodtown West,Redwoodtown West,307301,Woodbourne,Woodbourne,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
308200,Redwoodtown West,Redwoodtown West,307501,Springlands,Springlands,-999,-999,33,21,6,9,-999,-999,-999,-999,75,-999,-999,39,15,12,6,-999,-999,-999,-999,81
308200,Redwoodtown West,Redwoodtown West,307801,Whitney West,Whitney West,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,36
308200,Redwoodtown West,Redwoodtown West,307900,Blenheim Central,Blenheim Central,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
308200,Redwoodtown West,Redwoodtown West,308000,Riversdale-Islington,Riversdale-Islington,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
308200,Redwoodtown West,Redwoodtown West,308100,Whitney East,Whitney East,-999,-999,21,24,18,-999,-999,-999,-999,-999,66,-999,-999,33,12,15,-999,-999,-999,-999,-999,66
308200,Redwoodtown West,Redwoodtown West,308200,Redwoodtown West,Redwoodtown West,51,-999,24,-999,33,-999,-999,-999,-999,-999,108,72,-999,30,6,39,-999,-999,-999,-999,-999,150
308200,Redwoodtown West,Redwoodtown West,308400,Redwoodtown East,Redwoodtown East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
308200,Redwoodtown West,Redwoodtown West,308500,Riverlands,Riverlands,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
308200,Redwoodtown West,Redwoodtown West,308600,Witherlea East,Witherlea East,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
308300,Witherlea West,Witherlea West,307301,Woodbourne,Woodbourne,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,6,9,-999,-999,-999,-999,-999,-999,-999,12
308300,Witherlea West,Witherlea West,307501,Springlands,Springlands,-999,6,18,9,-999,57,-999,-999,-999,-999,93,-999,6,24,18,-999,75,-999,-999,-999,-999,126
308300,Witherlea West,Witherlea West,307801,Whitney West,Whitney West,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,42
308300,Witherlea West,Witherlea West,307802,Burleigh,Burleigh,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
308300,Witherlea West,Witherlea West,307900,Blenheim Central,Blenheim Central,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
308300,Witherlea West,Witherlea West,308100,Whitney East,Whitney East,-999,6,24,36,-999,-999,-999,-999,-999,-999,75,-999,9,42,36,-999,-999,-999,-999,-999,-999,93
308300,Witherlea West,Witherlea West,308200,Redwoodtown West,Redwoodtown West,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
308300,Witherlea West,Witherlea West,308300,Witherlea West,Witherlea West,57,-999,-999,-999,-999,-999,-999,-999,-999,-999,60,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,72
308300,Witherlea West,Witherlea West,308500,Riverlands,Riverlands,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
308300,Witherlea West,Witherlea West,308600,Witherlea East,Witherlea East,-999,-999,108,18,18,-999,-999,-999,-999,-999,144,-999,-999,123,15,21,-999,-999,-999,-999,-999,159
308400,Redwoodtown East,Redwoodtown East,307200,Lower Wairau,Lower Wairau,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
308400,Redwoodtown East,Redwoodtown East,307301,Woodbourne,Woodbourne,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
308400,Redwoodtown East,Redwoodtown East,307501,Springlands,Springlands,-999,-999,45,12,-999,9,-999,-999,-999,-999,78,-999,-999,30,9,9,12,-999,-999,-999,-999,60
308400,Redwoodtown East,Redwoodtown East,307801,Whitney West,Whitney West,-999,-999,39,-999,-999,-999,-999,-999,-999,-999,45,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,45
308400,Redwoodtown East,Redwoodtown East,307900,Blenheim Central,Blenheim Central,-999,6,9,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
308400,Redwoodtown East,Redwoodtown East,308000,Riversdale-Islington,Riversdale-Islington,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
308400,Redwoodtown East,Redwoodtown East,308100,Whitney East,Whitney East,-999,-999,18,15,36,-999,-999,-999,-999,-999,75,-999,6,33,12,27,-999,-999,-999,-999,-999,81
308400,Redwoodtown East,Redwoodtown East,308200,Redwoodtown West,Redwoodtown West,-999,-999,33,-999,18,-999,-999,-999,-999,-999,54,-999,-999,33,-999,24,-999,-999,-999,-999,-999,60
308400,Redwoodtown East,Redwoodtown East,308400,Redwoodtown East,Redwoodtown East,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,60,-999,9,-999,-999,-999,-999,-999,-999,-999,66
308400,Redwoodtown East,Redwoodtown East,308500,Riverlands,Riverlands,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21
308400,Redwoodtown East,Redwoodtown East,308600,Witherlea East,Witherlea East,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
308500,Riverlands,Riverlands,307501,Springlands,Springlands,-999,-999,15,-999,-999,12,-999,-999,-999,-999,30,-999,6,12,-999,-999,6,-999,-999,-999,-999,30
308500,Riverlands,Riverlands,307801,Whitney West,Whitney West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
308500,Riverlands,Riverlands,308100,Whitney East,Whitney East,-999,-999,6,6,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,12
308500,Riverlands,Riverlands,308500,Riverlands,Riverlands,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,24,12,-999,12,-999,-999,-999,-999,-999,-999,-999,27
308500,Riverlands,Riverlands,308600,Witherlea East,Witherlea East,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
308600,Witherlea East,Witherlea East,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
308600,Witherlea East,Witherlea East,307301,Woodbourne,Woodbourne,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
308600,Witherlea East,Witherlea East,307501,Springlands,Springlands,-999,6,21,-999,-999,75,-999,-999,-999,-999,105,-999,9,18,12,-999,57,-999,-999,-999,-999,105
308600,Witherlea East,Witherlea East,307801,Whitney West,Whitney West,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,45,-999,-999,-999,-999,-999,-999,-999,51
308600,Witherlea East,Witherlea East,307802,Burleigh,Burleigh,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
308600,Witherlea East,Witherlea East,307900,Blenheim Central,Blenheim Central,-999,6,15,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
308600,Witherlea East,Witherlea East,308000,Riversdale-Islington,Riversdale-Islington,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
308600,Witherlea East,Witherlea East,308100,Whitney East,Whitney East,-999,9,33,27,6,-999,-999,-999,-999,-999,78,-999,-999,21,30,9,-999,-999,-999,-999,-999,66
308600,Witherlea East,Witherlea East,308200,Redwoodtown West,Redwoodtown West,-999,-999,21,-999,9,-999,-999,-999,-999,-999,33,-999,-999,15,-999,12,-999,-999,-999,-999,-999,30
308600,Witherlea East,Witherlea East,308300,Witherlea West,Witherlea West,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
308600,Witherlea East,Witherlea East,308500,Riverlands,Riverlands,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
308600,Witherlea East,Witherlea East,308600,Witherlea East,Witherlea East,30,-999,60,15,48,-999,-999,-999,-999,9,159,75,-999,60,21,48,-999,-999,-999,-999,-999,198
308800,Kaikōura Ranges,Kaikoura Ranges,307000,Awatere,Awatere,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
308800,Kaikōura Ranges,Kaikoura Ranges,308800,Kaikōura Ranges,Kaikoura Ranges,21,-999,18,-999,-999,15,-999,-999,-999,-999,54,36,-999,15,-999,-999,15,-999,-999,-999,-999,69
308800,Kaikōura Ranges,Kaikoura Ranges,308900,Kaikōura,Kaikoura,-999,-999,54,-999,-999,72,-999,-999,-999,-999,129,-999,6,96,-999,-999,66,-999,-999,-999,-999,177
308800,Kaikōura Ranges,Kaikoura Ranges,323000,Merivale,Merivale,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
308900,Kaikōura,Kaikoura,308800,Kaikōura Ranges,Kaikoura Ranges,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12
308900,Kaikōura,Kaikoura,308900,Kaikōura,Kaikoura,30,-999,87,21,42,-999,-999,-999,-999,-999,183,48,9,138,15,39,-999,-999,-999,-999,-999,252
309000,Karamea,Karamea,309000,Karamea,Karamea,-999,-999,21,9,-999,21,-999,-999,-999,-999,51,15,-999,24,-999,-999,21,-999,-999,-999,-999,66
309000,Karamea,Karamea,309500,Buller Coalfields,Buller Coalfields,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6
309201,Westport North,Westport North,309201,Westport North,Westport North,30,6,60,15,75,-999,-999,-999,-999,-999,192,42,-999,60,18,81,-999,-999,-999,-999,-999,213
309201,Westport North,Westport North,309400,Westport South,Westport South,-999,-999,54,9,-999,-999,-999,-999,-999,-999,63,-999,-999,51,12,-999,-999,-999,-999,-999,-999,60
309300,Westport Rural,Westport Rural,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
309300,Westport Rural,Westport Rural,309201,Westport North,Westport North,-999,-999,51,-999,-999,36,-999,-999,-999,-999,99,-999,15,81,-999,-999,33,-999,-999,-999,-999,132
309300,Westport Rural,Westport Rural,309300,Westport Rural,Westport Rural,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,33
309300,Westport Rural,Westport Rural,309400,Westport South,Westport South,-999,-999,51,-999,-999,30,-999,-999,-999,-999,84,-999,-999,51,-999,-999,27,-999,-999,-999,-999,81
309400,Westport South,Westport South,309201,Westport North,Westport North,-999,12,81,30,24,-999,-999,-999,-999,-999,153,-999,6,102,24,27,-999,-999,-999,-999,6,168
309400,Westport South,Westport South,309400,Westport South,Westport South,51,-999,99,6,33,-999,-999,-999,-999,-999,198,48,-999,78,21,33,-999,-999,-999,-999,-999,183
309500,Buller Coalfields,Buller Coalfields,309201,Westport North,Westport North,-999,-999,12,-999,-999,24,-999,-999,-999,-999,36,-999,-999,12,-999,-999,18,-999,-999,-999,-999,33
309500,Buller Coalfields,Buller Coalfields,309400,Westport South,Westport South,-999,-999,9,-999,-999,6,-999,-999,-999,-999,15,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
309500,Buller Coalfields,Buller Coalfields,309500,Buller Coalfields,Buller Coalfields,15,-999,-999,-999,-999,6,-999,-999,-999,-999,27,15,-999,9,-999,-999,-999,-999,-999,-999,-999,27
309600,Charleston (Buller District),Charleston (Buller District),309201,Westport North,Westport North,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,30,-999,-999,6,-999,-999,15,-999,-999,-999,-999,21
309600,Charleston (Buller District),Charleston (Buller District),309400,Westport South,Westport South,-999,-999,6,-999,-999,24,-999,-999,-999,-999,30,-999,-999,12,-999,-999,15,-999,-999,-999,-999,30
309600,Charleston (Buller District),Charleston (Buller District),309600,Charleston (Buller District),Charleston (Buller District),15,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
309700,Inangahua,Inangahua,309700,Inangahua,Inangahua,9,-999,6,-999,-999,9,-999,-999,-999,-999,30,15,-999,-999,-999,-999,6,-999,-999,-999,-999,24
309700,Inangahua,Inangahua,309800,Reefton,Reefton,-999,-999,15,-999,-999,54,-999,-999,-999,-999,72,-999,-999,15,-999,-999,42,-999,-999,-999,-999,63
309700,Inangahua,Inangahua,310300,Greymouth Central,Greymouth Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
309700,Inangahua,Inangahua,311000,Nelson Creek,Nelson Creek,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12
309800,Reefton,Reefton,309800,Reefton,Reefton,18,-999,15,15,54,-999,-999,-999,-999,-999,105,18,-999,33,9,36,-999,-999,-999,-999,-999,99
309900,Barrytown,Barrytown,309900,Barrytown,Barrytown,18,-999,6,-999,-999,12,-999,-999,-999,-999,36,24,-999,6,-999,-999,-999,-999,-999,-999,-999,39
309900,Barrytown,Barrytown,310300,Greymouth Central,Greymouth Central,-999,6,9,-999,-999,27,-999,-999,-999,-999,42,-999,-999,21,-999,-999,33,-999,-999,-999,-999,54
309900,Barrytown,Barrytown,310400,King Park,King Park,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
309900,Barrytown,Barrytown,310901,Dobson,Dobson,-999,-999,12,-999,-999,12,-999,-999,-999,-999,27,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12
310000,Rūnanga,Runanga,310000,Rūnanga,Runanga,18,-999,12,-999,15,-999,-999,-999,-999,-999,48,18,-999,9,-999,9,-999,-999,-999,-999,-999,39
310000,Rūnanga,Runanga,310300,Greymouth Central,Greymouth Central,-999,9,27,-999,-999,42,-999,-999,-999,-999,81,-999,6,33,-999,-999,27,-999,-999,-999,-999,69
310000,Rūnanga,Runanga,310600,Karoro,Karoro,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
310101,Cobden,Cobden,310101,Cobden,Cobden,21,-999,42,-999,33,-999,-999,-999,-999,-999,99,36,-999,21,-999,12,-999,-999,-999,-999,-999,72
310101,Cobden,Cobden,310200,Blaketown,Blaketown,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
310101,Cobden,Cobden,310300,Greymouth Central,Greymouth Central,-999,9,72,-999,-999,33,-999,-999,-999,-999,120,-999,9,84,-999,-999,15,-999,-999,-999,-999,111
310200,Blaketown,Blaketown,310200,Blaketown,Blaketown,12,-999,9,-999,-999,-999,-999,-999,-999,-999,33,15,-999,12,-999,12,-999,-999,-999,-999,-999,45
310200,Blaketown,Blaketown,310300,Greymouth Central,Greymouth Central,-999,-999,33,-999,6,-999,-999,-999,-999,-999,48,-999,-999,42,-999,-999,-999,-999,-999,-999,-999,51
310200,Blaketown,Blaketown,310600,Karoro,Karoro,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
310300,Greymouth Central,Greymouth Central,310300,Greymouth Central,Greymouth Central,15,9,15,-999,45,-999,-999,-999,-999,-999,90,12,-999,33,-999,42,-999,-999,-999,-999,-999,96
310300,Greymouth Central,Greymouth Central,310600,Karoro,Karoro,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
310300,Greymouth Central,Greymouth Central,310700,Rutherglen-Camerons,Rutherglen-Camerons,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
310400,King Park,King Park,310300,Greymouth Central,Greymouth Central,-999,9,39,-999,51,-999,-999,-999,-999,-999,105,-999,9,42,-999,81,-999,-999,-999,-999,-999,138
310400,King Park,King Park,310400,King Park,King Park,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,33,-999,6,-999,-999,-999,-999,-999,-999,-999,45
310400,King Park,King Park,310600,Karoro,Karoro,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
310400,King Park,King Park,310700,Rutherglen-Camerons,Rutherglen-Camerons,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
310400,King Park,King Park,310801,Greymouth Rural,Greymouth Rural,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
310500,Marsden,Marsden,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
310500,Marsden,Marsden,310200,Blaketown,Blaketown,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
310500,Marsden,Marsden,310300,Greymouth Central,Greymouth Central,-999,15,66,-999,60,-999,-999,-999,-999,-999,153,-999,9,90,6,45,-999,-999,-999,-999,-999,147
310500,Marsden,Marsden,310400,King Park,King Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
310500,Marsden,Marsden,310500,Marsden,Marsden,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,42
310500,Marsden,Marsden,310600,Karoro,Karoro,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21
310500,Marsden,Marsden,310700,Rutherglen-Camerons,Rutherglen-Camerons,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
310500,Marsden,Marsden,310801,Greymouth Rural,Greymouth Rural,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
310600,Karoro,Karoro,310300,Greymouth Central,Greymouth Central,-999,9,54,6,-999,-999,-999,-999,-999,-999,75,-999,9,54,9,-999,6,-999,-999,-999,-999,81
310600,Karoro,Karoro,310600,Karoro,Karoro,24,-999,39,-999,21,-999,-999,-999,-999,-999,87,27,-999,24,9,18,-999,-999,-999,-999,-999,81
310600,Karoro,Karoro,310700,Rutherglen-Camerons,Rutherglen-Camerons,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
310700,Rutherglen-Camerons,Rutherglen-Camerons,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
310700,Rutherglen-Camerons,Rutherglen-Camerons,310300,Greymouth Central,Greymouth Central,-999,12,36,-999,-999,54,-999,-999,-999,-999,108,-999,12,57,-999,-999,42,-999,-999,-999,-999,111
310700,Rutherglen-Camerons,Rutherglen-Camerons,310400,King Park,King Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
310700,Rutherglen-Camerons,Rutherglen-Camerons,310600,Karoro,Karoro,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18
310700,Rutherglen-Camerons,Rutherglen-Camerons,310700,Rutherglen-Camerons,Rutherglen-Camerons,18,-999,54,-999,12,-999,-999,-999,-999,-999,93,33,-999,42,-999,12,-999,-999,-999,-999,-999,87
310700,Rutherglen-Camerons,Rutherglen-Camerons,310801,Greymouth Rural,Greymouth Rural,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
