SA22023_V1_00_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_workplace_address,SA22023_V1_00_NAME_workplace_address,SA22023_V1_00_NAME_ASCII_workplace_address,2018_Work_at_home,2018_Drive_a_private_car_truck_or_van,2018_Drive_a_company_car_truck_or_van,2018_Passenger_in_a_car_truck_van_or_company_bus,2018_Public_bus,2018_Train,2018_Bicycle,2018_Walk_or_jog,2018_Ferry,2018_Other,2018_Total_stated,2023_Work_at_home,2023_Drive_a_private_car_truck_or_van,2023_Drive_a_company_car_truck_or_van,2023_Passenger_in_a_car_truck_van_or_company_bus,2023_Public_bus,2023_Train,2023_Bicycle,2023_Walk_or_jog,2023_Ferry,2023_Other,2023_Total_stated
101600,Hokianga North,Hokianga North,102501,Waipapa,Waipapa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101700,Kohukohu-Broadwood,Kohukohu-Broadwood,100700,Kaitāia East,Kaitaia East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
101700,Kohukohu-Broadwood,Kohukohu-Broadwood,100800,Kaitāia West,Kaitaia West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
101700,Kohukohu-Broadwood,Kohukohu-Broadwood,101700,Kohukohu-Broadwood,Kohukohu-Broadwood,84,15,-999,-999,-999,-999,-999,-999,-999,-999,108,96,30,-999,-999,-999,-999,-999,6,-999,-999,135
101700,Kohukohu-Broadwood,Kohukohu-Broadwood,102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101700,Kohukohu-Broadwood,Kohukohu-Broadwood,102100,Hokianga South,Hokianga South,-999,9,6,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
101700,Kohukohu-Broadwood,Kohukohu-Broadwood,103501,Kaikohe,Kaikohe,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101801,Whakarara,Whakarara,100700,Kaitāia East,Kaitaia East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
101801,Whakarara,Whakarara,101101,Doubtless Bay,Doubtless Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101801,Whakarara,Whakarara,101500,Whakapaku,Whakapaku,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101801,Whakarara,Whakarara,101801,Whakarara,Whakarara,150,63,-999,-999,-999,-999,-999,6,-999,-999,225,159,66,6,-999,-999,-999,-999,-999,-999,-999,240
101801,Whakarara,Whakarara,101900,Kāeo,Kaeo,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36
101801,Whakarara,Whakarara,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
101801,Whakarara,Whakarara,102501,Waipapa,Waipapa,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
101801,Whakarara,Whakarara,102600,Puketotara,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
101801,Whakarara,Whakarara,102801,Riverview,Riverview,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
101801,Whakarara,Whakarara,103000,Kerikeri Central,Kerikeri Central,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,39,6,-999,-999,-999,-999,-999,-999,-999,51
101801,Whakarara,Whakarara,103101,Kerikeri South,Kerikeri South,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
101801,Whakarara,Whakarara,103301,Puketona-Waitangi,Puketona-Waitangi,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101801,Whakarara,Whakarara,103501,Kaikohe,Kaikohe,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101801,Whakarara,Whakarara,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
101801,Whakarara,Whakarara,107901,Port-Limeburners,Port-Limeburners,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
101900,Kāeo,Kaeo,101101,Doubtless Bay,Doubtless Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
101900,Kāeo,Kaeo,101500,Whakapaku,Whakapaku,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101900,Kāeo,Kaeo,101801,Whakarara,Whakarara,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
101900,Kāeo,Kaeo,101900,Kāeo,Kaeo,111,66,9,9,-999,-999,-999,-999,-999,-999,204,141,54,6,-999,-999,-999,-999,-999,-999,-999,204
101900,Kāeo,Kaeo,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
101900,Kāeo,Kaeo,102501,Waipapa,Waipapa,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
101900,Kāeo,Kaeo,102600,Puketotara,Puketotara,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
101900,Kāeo,Kaeo,102801,Riverview,Riverview,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
101900,Kāeo,Kaeo,103000,Kerikeri Central,Kerikeri Central,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,45
101900,Kāeo,Kaeo,103101,Kerikeri South,Kerikeri South,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
101900,Kāeo,Kaeo,103301,Puketona-Waitangi,Puketona-Waitangi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
101900,Kāeo,Kaeo,103401,Ngapuhi,Ngapuhi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101900,Kāeo,Kaeo,103501,Kaikohe,Kaikohe,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
101900,Kāeo,Kaeo,104600,Kawakawa,Kawakawa,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,100700,Kaitāia East,Kaitaia East,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,100800,Kaitāia West,Kaitaia West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,114,21,-999,-999,-999,-999,-999,-999,-999,-999,141,156,18,-999,-999,-999,-999,-999,-999,-999,-999,180
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,102100,Hokianga South,Hokianga South,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,102300,Ōkaihau,Okaihau,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,102501,Waipapa,Waipapa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,102600,Puketotara,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,102801,Riverview,Riverview,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,103000,Kerikeri Central,Kerikeri Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,103101,Kerikeri South,Kerikeri South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,103501,Kaikohe,Kaikohe,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
102100,Hokianga South,Hokianga South,102100,Hokianga South,Hokianga South,96,60,12,-999,-999,-999,-999,15,-999,-999,192,162,81,9,-999,-999,-999,-999,18,-999,-999,276
102100,Hokianga South,Hokianga South,102900,Waipoua Forest,Waipoua Forest,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
102100,Hokianga South,Hokianga South,103401,Ngapuhi,Ngapuhi,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102100,Hokianga South,Hokianga South,103501,Kaikohe,Kaikohe,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,45
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,100700,Kaitāia East,Kaitaia East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,101801,Whakarara,Whakarara,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,231,48,21,-999,-999,-999,-999,9,-999,-999,312,327,39,27,-999,-999,-999,-999,-999,-999,-999,405
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,102300,Ōkaihau,Okaihau,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,102401,Rangitane-Purerua,Rangitane-Purerua,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,102501,Waipapa,Waipapa,-999,54,15,-999,-999,-999,-999,-999,-999,-999,75,-999,63,21,-999,-999,-999,-999,-999,-999,-999,90
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,102600,Puketotara,Puketotara,-999,27,6,-999,-999,-999,-999,-999,-999,-999,33,-999,24,9,-999,-999,-999,-999,-999,-999,-999,36
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,102801,Riverview,Riverview,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,42
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,103000,Kerikeri Central,Kerikeri Central,-999,207,33,12,-999,-999,-999,-999,-999,-999,258,-999,171,27,12,-999,-999,-999,-999,-999,-999,219
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,103101,Kerikeri South,Kerikeri South,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,42,6,-999,-999,-999,-999,-999,-999,-999,51
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,103301,Puketona-Waitangi,Puketona-Waitangi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,103401,Ngapuhi,Ngapuhi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,103501,Kaikohe,Kaikohe,-999,27,6,-999,-999,-999,-999,-999,-999,-999,33,-999,18,9,-999,-999,-999,-999,-999,-999,-999,27
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,103900,Paihia,Paihia,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,104301,Ōpua (Far North District),Opua (Far North District),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,104600,Kawakawa,Kawakawa,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,107901,Port-Limeburners,Port-Limeburners,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102300,Ōkaihau,Okaihau,102000,Omahuta Forest-Horeke,Omahuta Forest-Horeke,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102300,Ōkaihau,Okaihau,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102300,Ōkaihau,Okaihau,102300,Ōkaihau,Okaihau,135,24,6,-999,-999,-999,-999,15,-999,-999,192,177,39,9,-999,-999,-999,-999,15,-999,6,252
102300,Ōkaihau,Okaihau,102501,Waipapa,Waipapa,-999,18,6,-999,-999,-999,-999,-999,-999,-999,27,-999,27,6,-999,-999,-999,-999,-999,-999,-999,33
102300,Ōkaihau,Okaihau,102600,Puketotara,Puketotara,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
102300,Ōkaihau,Okaihau,102801,Riverview,Riverview,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102300,Ōkaihau,Okaihau,103000,Kerikeri Central,Kerikeri Central,-999,60,6,-999,-999,-999,-999,-999,-999,-999,66,-999,75,12,-999,-999,-999,-999,-999,-999,-999,90
102300,Ōkaihau,Okaihau,103101,Kerikeri South,Kerikeri South,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
102300,Ōkaihau,Okaihau,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
102300,Ōkaihau,Okaihau,103301,Puketona-Waitangi,Puketona-Waitangi,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102300,Ōkaihau,Okaihau,103401,Ngapuhi,Ngapuhi,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102300,Ōkaihau,Okaihau,103501,Kaikohe,Kaikohe,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,51,6,-999,-999,-999,-999,-999,-999,-999,60
102300,Ōkaihau,Okaihau,103900,Paihia,Paihia,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
102300,Ōkaihau,Okaihau,104600,Kawakawa,Kawakawa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
112500,Waitoki,Waitoki,112500,Waitoki,Waitoki,147,15,9,-999,-999,-999,-999,-999,-999,-999,171,252,18,15,-999,-999,-999,-999,-999,-999,-999,291
102300,Ōkaihau,Okaihau,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102401,Rangitane-Purerua,Rangitane-Purerua,101801,Whakarara,Whakarara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102401,Rangitane-Purerua,Rangitane-Purerua,101900,Kāeo,Kaeo,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
102401,Rangitane-Purerua,Rangitane-Purerua,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
102401,Rangitane-Purerua,Rangitane-Purerua,102401,Rangitane-Purerua,Rangitane-Purerua,150,24,9,-999,-999,-999,-999,-999,-999,-999,186,183,33,15,-999,-999,-999,-999,-999,-999,-999,234
102401,Rangitane-Purerua,Rangitane-Purerua,102501,Waipapa,Waipapa,-999,24,9,-999,-999,-999,-999,-999,-999,-999,36,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,36
102401,Rangitane-Purerua,Rangitane-Purerua,102600,Puketotara,Puketotara,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
102401,Rangitane-Purerua,Rangitane-Purerua,102801,Riverview,Riverview,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
102401,Rangitane-Purerua,Rangitane-Purerua,103000,Kerikeri Central,Kerikeri Central,-999,105,15,-999,-999,-999,-999,-999,-999,-999,126,-999,132,9,-999,-999,-999,-999,-999,-999,-999,141
102401,Rangitane-Purerua,Rangitane-Purerua,103101,Kerikeri South,Kerikeri South,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
102401,Rangitane-Purerua,Rangitane-Purerua,103301,Puketona-Waitangi,Puketona-Waitangi,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102401,Rangitane-Purerua,Rangitane-Purerua,103401,Ngapuhi,Ngapuhi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102401,Rangitane-Purerua,Rangitane-Purerua,103501,Kaikohe,Kaikohe,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102401,Rangitane-Purerua,Rangitane-Purerua,103700,Haruru,Haruru,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102401,Rangitane-Purerua,Rangitane-Purerua,103900,Paihia,Paihia,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
102401,Rangitane-Purerua,Rangitane-Purerua,104301,Ōpua (Far North District),Opua (Far North District),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102401,Rangitane-Purerua,Rangitane-Purerua,104600,Kawakawa,Kawakawa,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102401,Rangitane-Purerua,Rangitane-Purerua,107100,Whangārei Central,Whangarei Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102501,Waipapa,Waipapa,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
102501,Waipapa,Waipapa,102501,Waipapa,Waipapa,75,18,12,-999,-999,-999,-999,-999,-999,-999,117,99,24,18,-999,-999,-999,-999,-999,-999,-999,153
102501,Waipapa,Waipapa,102600,Puketotara,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
102501,Waipapa,Waipapa,102801,Riverview,Riverview,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
102501,Waipapa,Waipapa,103000,Kerikeri Central,Kerikeri Central,-999,81,15,9,-999,-999,-999,-999,-999,-999,105,-999,72,9,-999,-999,-999,-999,-999,-999,-999,90
102501,Waipapa,Waipapa,103101,Kerikeri South,Kerikeri South,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
102501,Waipapa,Waipapa,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
102501,Waipapa,Waipapa,103501,Kaikohe,Kaikohe,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102501,Waipapa,Waipapa,103900,Paihia,Paihia,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102600,Puketotara,Puketotara,102201,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,-999,21,6,-999,-999,-999,-999,-999,-999,-999,27,-999,18,6,-999,-999,-999,-999,-999,-999,-999,30
102600,Puketotara,Puketotara,102300,Ōkaihau,Okaihau,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102600,Puketotara,Puketotara,102401,Rangitane-Purerua,Rangitane-Purerua,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102600,Puketotara,Puketotara,102501,Waipapa,Waipapa,-999,42,9,-999,-999,-999,-999,-999,-999,-999,51,-999,51,21,-999,-999,-999,-999,-999,-999,-999,78
102600,Puketotara,Puketotara,102600,Puketotara,Puketotara,222,30,21,-999,-999,-999,-999,15,-999,-999,291,306,42,33,-999,-999,-999,-999,12,-999,-999,399
102600,Puketotara,Puketotara,102801,Riverview,Riverview,-999,12,6,-999,-999,-999,-999,-999,-999,-999,21,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
102600,Puketotara,Puketotara,103000,Kerikeri Central,Kerikeri Central,-999,153,15,12,-999,-999,-999,-999,-999,-999,183,-999,147,18,15,-999,-999,-999,-999,-999,-999,183
102600,Puketotara,Puketotara,103101,Kerikeri South,Kerikeri South,-999,18,6,-999,-999,-999,-999,-999,-999,-999,24,-999,18,9,-999,-999,-999,-999,-999,-999,-999,30
102600,Puketotara,Puketotara,103200,Ōhaeawai-Waimate North,Ohaeawai-Waimate North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
167900,Hikuai,Hikuai,168101,Tairua,Tairua,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102600,Puketotara,Puketotara,103301,Puketona-Waitangi,Puketona-Waitangi,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
102600,Puketotara,Puketotara,103401,Ngapuhi,Ngapuhi,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
102600,Puketotara,Puketotara,103501,Kaikohe,Kaikohe,-999,24,6,-999,-999,-999,-999,-999,-999,-999,30,-999,21,9,-999,-999,-999,-999,-999,-999,-999,30
102600,Puketotara,Puketotara,103900,Paihia,Paihia,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
102600,Puketotara,Puketotara,104301,Ōpua (Far North District),Opua (Far North District),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
102600,Puketotara,Puketotara,104600,Kawakawa,Kawakawa,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
102700,Waimā Forest,Waima Forest,100700,Kaitāia East,Kaitaia East,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
